Country,"Track Identifier","Media type","Date Played",Hours,"Play Duration Milliseconds","End Reason Type","Source Type","Play Count","Skip Count","Ignore For Recommendations","Track Reference","Track Description"
China,1569901030,AUDIO,20221210,1,58531,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1569901030,"Dr. Octagon - Blue Flowers"
China,1467847729,AUDIO,20221210,0,42371,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1467847729,"Dermot Kennedy - Outnumbered"
China,1631859278,AUDIO,20221211,22,229436,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1631859278,"Dermot Kennedy - Kiss Me"
China,1641565456,AUDIO,20221211,22,209027,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1641565456,"Ed Sheeran - Celestial"
China,1649377357,AUDIO,20221211,22,196734,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1649377357,"Saint Harison - why didn't you call???"
China,1651763192,AUDIO,20221211,22,196520,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1651763192,"Rihanna - Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By)"
China,1646475599,AUDIO,20221211,22,180357,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1646475599,"Tate McRae - As It Was (Apple Music Home Session)"
China,1635712617,AUDIO,20221211,22,124762,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1635712617,"Sam Ryder - Somebody"
China,1645937758,AUDIO,20221211,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1645937758,"Taylor Swift - Anti-Hero"
China,1474669296,AUDIO,20221224,21,324540,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1474669296,"Lana Del Rey - hope is a dangerous thing for a woman like me to have - but I have it"
China,1462279960,AUDIO,20221224,22,306724,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1462279960,"Tourist - Elixir"
China,1442290428,AUDIO,20221224,22,274449,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1442290428,"Slow Magic - Belong 2 Me (feat. Peter Silberman)"
China,1467301748,AUDIO,20221224,22,257259,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1467301748,"SG Lewis - Blue"
China,1461280616,AUDIO,20221224,22,253080,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1461280616,"OneRepublic - Good Life"
China,1375816650,AUDIO,20221224,22,246734,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1375816650,"Washed Out - Face Up"
China,1513509178,AUDIO,20221224,23,241591,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1513509178,"J.Views - Don't Pull Away (feat. Rhye)"
China,1272039354,AUDIO,20221224,22,232286,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1272039354,"Fhin - Irreversible (feat. Chløë Black)"
China,1449226110,AUDIO,20221224,22,230185,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1449226110,"slenderbodies - take you home"
China,1611912884,AUDIO,20221224,22,226047,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1611912884,"Ark Patrol - Fiend"
China,1590036021,AUDIO,20221224,21,224695,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1590036021,"Adele - Easy On Me"
China,1518684334,AUDIO,20221224,22,221539,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1518684334,"DRAMA - Hold On (Rezident Remix)"
China,1290392835,AUDIO,20221224,23,215238,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1290392835,"Henry Green - Stay Here"
China,1476320860,AUDIO,20221224,22,214546,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1476320860,"edapollo - Velvia"
China,1515390050,AUDIO,20221224,"22, 23",212831,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1515390050,"Mont Duamel - Find Myself"
China,1374384287,AUDIO,20221224,22,211597,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374384287,"ford. & Hanz - The Unknown (feat. Ayelle)"
China,1590036034,AUDIO,20221224,21,210384,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1590036034,"Adele - Can I Get It"
China,961298418,AUDIO,20221224,21,199080,NATURAL_END_OF_TRACK,IPHONE,1,0,false,961298418,"WALK THE MOON - Shut Up and Dance"
China,1130436138,AUDIO,20221224,22,198316,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1130436138,"Darius - Helios (feat. Wayne Snow)"
China,1356319182,AUDIO,20221224,22,193187,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1356319182,"Bronze Whale - Warm"
China,1367262655,AUDIO,20221224,22,192632,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1367262655,"Bronze Whale - Patterns"
China,1278911344,AUDIO,20221224,22,191907,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1278911344,"RYD - Work It Out"
China,1097861842,AUDIO,20221224,21,188366,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1097861842,"Radiohead - No Surprises"
China,1440917231,AUDIO,20221224,21,180694,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1440917231,"Nicki Minaj - Feeling Myself (feat. Beyoncé)"
China,1560735557,AUDIO,20221224,21,175922,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1560735557,"Olivia Rodrigo - happier"
China,1564531176,AUDIO,20221224,21,167820,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1564531176,"Billie Eilish - Your Power"
China,1442021830,AUDIO,20221224,21,146067,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1442021830,"Marvin Gaye & Tammi Terrell - Ain't No Mountain High Enough"
China,1521724998,AUDIO,20221224,21,128463,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1521724998,"Gracie Abrams - I miss you, I’m sorry"
China,1443220776,AUDIO,20221224,22,79242,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1443220776,"Serge Gainsbourg - L'anamour"
China,799969796,AUDIO,20221224,21,65212,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,799969796,"The Smiths - Please Please Please Let Me Get What I Want"
China,155728326,AUDIO,20221224,22,64375,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,155728326,"Camera Obscura - Dory Previn"
China,1649214499,AUDIO,20221224,22,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1649214499,"Thrupence - Folds"
China,1480780254,AUDIO,20221224,21,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1480780254,"Mariah Carey - All I Want for Christmas Is You"
China,1522986093,AUDIO,20221224,22,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1522986093,"TOKiMONSTA - Gamble"
China,1498128769,AUDIO,20221224,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1498128769,"Powfu - death bed (feat. beabadoobee) [coffee for your head]"
China,1370924882,AUDIO,20221228,0,164516,PLAYBACK_SUSPENDED,IPHONE,1,1,false,1370924882,"Bebe Rexha - Ferrari"
China,1450613684,AUDIO,20221228,0,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1450613684,"Cheat Codes - Ferrari (feat. Afrojack)"
China,1617280597,AUDIO,20221228,0,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1617280597,"James Hype & Miggy Dela Rosa - Ferrari"
China,1655217807,AUDIO,20221228,0,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1655217807,"Miggy Dela Rosa & James Hype - Ferrari (Mixed)"
China,1467610444,AUDIO,20221228,0,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1467610444,"Isaac Dunbar - ferrari"
China,1453379467,AUDIO,20221228,0,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1453379467,"Young B - Ferrari"
China,1643498072,AUDIO,20221228,0,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1643498072,"James Hype & Miggy Dela Rosa - Ferrari (feat. Lazza) [Remix]"
China,1370924882,AUDIO,20221229,22,1346374,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,7,1,false,1370924882,"Bebe Rexha - Ferrari"
China,1440857081,AUDIO,20221229,22,224745,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1440857081,"Lana Del Rey - Young and Beautiful"
China,924035441,AUDIO,20221229,22,0,TRACK_SKIPPED_BACKWARDS,IPHONE,0,2,false,N/A,"David Guetta - Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)"
China,1210094302,AUDIO,20221230,"19, 20",1327634,PLAYBACK_MANUALLY_PAUSED,IPHONE,7,1,false,1210094302,"Clean Bandit - Symphony (feat. Zara Larsson)"
China,1370924882,AUDIO,20221230,"4, 5, 19",1062716,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,6,1,false,1370924882,"Bebe Rexha - Ferrari"
China,1370924882,AUDIO,20221231,3,468584,PLAYBACK_MANUALLY_PAUSED,IPHONE,3,0,false,1370924882,"Bebe Rexha - Ferrari"
China,1051332387,AUDIO,20221231,21,173911,EXITED_APPLICATION,IPHONE,1,0,false,N/A,"Adele - Hello"
China,1483238120,AUDIO,20221231,21,171139,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Gracie Abrams - Mean It"
China,1210094302,AUDIO,20221231,3,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1210094302,"Clean Bandit - Symphony (feat. Zara Larsson)"
China,1370924882,AUDIO,20230101,"20, 22",832520,NATURAL_END_OF_TRACK,IPHONE,3,0,false,1370924882,"Bebe Rexha - Ferrari"
China,1396381984,AUDIO,20230101,23,235545,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Maroon 5 - Girls Like You (feat. Cardi B)"
China,1268687708,AUDIO,20230101,23,230236,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Bebe Rexha - What I Want"
China,1201058119,AUDIO,20230101,23,224576,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Zara Larsson - I Would Like"
China,1201058127,AUDIO,20230101,23,224458,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Zara Larsson - Ain't My Fault"
China,1443220482,AUDIO,20230101,23,224218,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Tove Lo - True Disaster"
China,1597765076,AUDIO,20230101,22,222000,OTHER,IPHONE,1,0,false,N/A,"Shawn Mendes - It'll Be Okay"
China,989484308,AUDIO,20230101,22,216512,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Bebe Rexha - I Can't Stop Drinking About You"
China,1309176953,AUDIO,20230101,22,213307,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Little Mix - Touch"
China,1389645100,AUDIO,20230101,23,212543,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Bebe Rexha - Ferrari"
China,1481152674,AUDIO,20230101,23,210901,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Zedd & Kehlani - Good Thing"
China,1445043157,AUDIO,20230101,23,210091,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Zedd & Alessia Cara - Stay"
China,1228742334,AUDIO,20230101,22,209320,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Dua Lipa - New Rules"
China,1170699706,AUDIO,20230101,23,208658,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"The Chainsmokers - Don't Let Me Down (feat. Daya)"
China,1428782513,AUDIO,20230101,22,206200,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Maroon 5 - This Love"
China,1617850142,AUDIO,20230101,23,206071,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Camila Cabello - Bam Bam (feat. Ed Sheeran)"
China,1268689121,AUDIO,20230101,22,204235,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Bebe Rexha - Comfortable (feat. Kranium)"
China,1228742328,AUDIO,20230101,23,202915,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Dua Lipa - Be the One"
China,1617850140,AUDIO,20230101,22,201495,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Camila Cabello - psychofreak (feat. WILLOW)"
China,1399710097,AUDIO,20230101,22,200661,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Daya - Safe"
China,1531015259,AUDIO,20230101,22,199605,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"ZAYN - There You Are"
China,1440892573,AUDIO,20230101,23,199432,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Shawn Mendes - There's Nothing Holdin' Me Back"
China,1321217032,AUDIO,20230101,22,198766,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,N/A,"Camila Cabello - Havana (feat. Young Thug)"
China,1445055017,AUDIO,20230101,23,197993,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Selena Gomez & Marshmello - Wolves"
China,1440852679,AUDIO,20230101,23,197278,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Ariana Grande - One Last Time"
China,1268687709,AUDIO,20230101,23,187787,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Bebe Rexha - The Way I Are (Dance With Somebody) [feat. Lil Wayne]"
China,1439777572,AUDIO,20230101,23,182847,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Cardi B - Money"
China,1523531731,AUDIO,20230101,22,182627,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Ellie Goulding, Diplo & Swae Lee - Close To Me"
China,1293230535,AUDIO,20230101,23,180489,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Charlie Puth - Done For Me (feat. Kehlani)"
China,1445725437,AUDIO,20230101,22,180120,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"The Chainsmokers - Hope (feat. Winona Oak)"
China,1509608367,AUDIO,20230101,23,172762,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Marshmello & Halsey - Be Kind"
China,1050203620,AUDIO,20230102,0,225813,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"The Chainsmokers - Roses (feat. ROZES)"
China,1373517312,AUDIO,20230102,0,221446,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Post Malone - Psycho (feat. Ty Dolla $ign)"
China,1444849000,AUDIO,20230102,0,214000,OTHER,IPHONE,1,0,false,N/A,"Selena Gomez - Bad Liar"
China,1479891760,AUDIO,20230102,0,209163,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Hailee Steinfeld - Afterlife"
China,989483974,AUDIO,20230102,0,207885,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Bebe Rexha - I'm Gonna Show You Crazy"
China,1193701439,AUDIO,20230102,0,207520,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Ed Sheeran - Happier"
China,1544323620,AUDIO,20230102,0,207322,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Ariana Grande - thank u, next"
China,1548506212,AUDIO,20230102,0,203953,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Clean Bandit - Higher (feat. iann dior)"
China,1200868874,AUDIO,20230102,0,202535,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Khalid - Young Dumb & Broke"
China,1293230534,AUDIO,20230102,0,200853,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Charlie Puth - How Long"
China,1201058113,AUDIO,20230102,0,200647,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Zara Larsson - Lush Life"
China,1495360252,AUDIO,20230102,0,181467,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Anne-Marie - Birthday"
China,1562792029,AUDIO,20230102,0,176566,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Bebe Rexha - Sabotage"
China,1541392723,AUDIO,20230102,0,163347,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"ZAYN - Vibez"
China,1650217936,AUDIO,20230102,0,161108,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,N/A,"Ellie Goulding - Let It Die"
China,1454690324,AUDIO,20230102,0,156313,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Marshmello - Here With Me (feat. CHVRCHES)"
China,1487577497,AUDIO,20230102,0,95578,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,N/A,"Camila Cabello - My Oh My (feat. DaBaby)"
China,1440855562,AUDIO,20230102,0,49175,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,N/A,"Maroon 5 - Sugar"
China,1460053656,AUDIO,20230109,23,182364,PLAYBACK_SUSPENDED,IPHONE,1,2,false,1460053656,"James TW - You & Me (Acoustic)"
China,1650217936,AUDIO,20230109,23,0,TRACK_SKIPPED_BACKWARDS,IPHONE,0,1,false,N/A,"Ellie Goulding - Let It Die"
China,1050203620,AUDIO,20230109,23,0,TRACK_SKIPPED_BACKWARDS,IPHONE,0,1,false,N/A,"The Chainsmokers - Roses (feat. ROZES)"
China,1495360252,AUDIO,20230109,23,0,TRACK_SKIPPED_BACKWARDS,IPHONE,0,1,false,N/A,"Anne-Marie - Birthday"
China,1200868874,AUDIO,20230109,23,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,N/A,"Khalid - Young Dumb & Broke"
China,1541392723,AUDIO,20230109,23,0,TRACK_SKIPPED_BACKWARDS,IPHONE,0,1,false,N/A,"ZAYN - Vibez"
China,1370924882,AUDIO,20230110,"21, 23",1882610,PLAYBACK_MANUALLY_PAUSED,IPHONE,10,1,false,1370924882,"Bebe Rexha - Ferrari"
China,1253396102,AUDIO,20230110,21,65679,TRACK_SKIPPED_BACKWARDS,IPHONE,1,1,false,N/A,"Louis Tomlinson - Back to You (feat. Bebe Rexha & Digital Farm Animals)"
China,1497231161,AUDIO,20230117,20,301602,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1497231161,"Tame Impala - On Track"
China,1122782278,AUDIO,20230117,20,299265,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1122782278,"Coldplay - Shiver"
China,1564531202,AUDIO,20230117,21,298716,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1564531202,"Billie Eilish - Happier Than Ever"
China,1440848810,AUDIO,20230117,21,295600,FAILED_TO_LOAD,MACINTOSH,1,0,false,1440848810,"Mazzy Star - Fade into You"
China,1586491873,AUDIO,20230117,21,291546,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1586491873,"Kurt Vile - Cold Was the Wind"
China,1193789269,AUDIO,20230117,21,290712,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1193789269,"Father John Misty - Ballad of the Dying Man"
China,1440830118,AUDIO,20230117,20,281928,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1440830118,"Lana Del Rey - Video Games"
China,1544268354,AUDIO,20230117,20,275285,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1544268354,"Taylor Swift - coney island (feat. The National)"
China,1213092733,AUDIO,20230117,20,257501,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1213092733,"Novo Amor - Anchor"
China,1440827843,AUDIO,20230117,21,248562,PLAYBACK_MANUALLY_PAUSED,MACINTOSH,1,0,false,1440827843,"Lana Del Rey - High By the Beach"
China,1453757225,AUDIO,20230117,21,244453,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1453757225,"Sam Evian - Cherry Tree"
China,1574940210,AUDIO,20230117,21,232947,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1574940210,"Ed Sheeran - Bad Habits (Acoustic Version)"
China,1256607811,AUDIO,20230117,20,232351,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1256607811,"Phoebe Bridgers - Funeral"
China,1130639894,AUDIO,20230117,20,227553,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1130639894,"Pavo Pavo - Somewhere In Iowa"
China,1330546912,AUDIO,20230117,21,224230,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1330546912,"Denai Moore - Twilight"
China,1440899467,AUDIO,20230117,20,200205,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1440899467,"Billie Eilish - ocean eyes"
China,1436922357,AUDIO,20230117,21,186221,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1436922357,"John Lennon - Imagine"
China,1193426978,AUDIO,20230117,21,147357,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1193426978,"Mount Eerie - Real Death"
China,669294982,AUDIO,20230117,20,146167,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,669294982,"Blitzen Trapper - Lady on the Water"
China,1567147189,AUDIO,20230117,20,124001,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1567147189,"Nick Drake - Pink Moon"
China,1383535853,AUDIO,20230117,21,122215,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1383535853,"Clairo - Flaming Hot Cheetos"
China,1663973562,AUDIO,20230117,20,45769,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,1,1,false,1663973562,"Miley Cyrus - Flowers"
China,965981999,AUDIO,20230117,20,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,965981999,"Billie Holiday and Her Orchestra - Summertime"
China,1557887518,AUDIO,20230117,23,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1557887518,"Alabama Shakes - Sound & Color"
China,253147219,AUDIO,20230117,20,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,253147219,"Ray LaMontagne - Trouble"
China,1162482667,AUDIO,20230118,"4, 17, 18, 23",804668,PLAYBACK_MANUALLY_PAUSED,"IPHONE, MACINTOSH",3,3,false,1162482667,"Sia - The Greatest"
China,976353585,AUDIO,20230118,4,81106,TRACK_SKIPPED_FORWARDS,MACINTOSH,1,1,false,976353585,"Martin Garrix - Don't Look Down (feat. Usher)"
China,1642613664,AUDIO,20230118,4,75757,TRACK_SKIPPED_FORWARDS,MACINTOSH,1,1,false,1642613664,"Lil Nas X - STAR WALKIN' (League of Legends Worlds Anthem)"
China,1578002160,AUDIO,20230118,4,63541,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,1,1,false,1578002160,"Ed Sheeran - Bad Habits (MEDUZA Remix)"
China,1441652821,AUDIO,20230118,4,51276,PLAYBACK_MANUALLY_PAUSED,MACINTOSH,1,0,false,1441652821,"Kate Bush - Running Up That Hill (A Deal With God) [2018 Remaster]"
China,1524596101,AUDIO,20230118,2,47976,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,1,1,false,1524596101,"鹿晗 - 梦寐之地 (《穿越火线》主题曲)"
China,1423639552,AUDIO,20230118,4,30291,PLAYBACK_MANUALLY_PAUSED,MACINTOSH,1,0,false,1423639552,"Zayde Wølf - Hustler"
China,440733032,AUDIO,20230118,4,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,440733032,"Pitbull - Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)"
China,1588814210,AUDIO,20230118,2,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1588814210,"Justin Bieber - As Long As You Love Me (feat. Big Sean)"
China,1641942717,AUDIO,20230118,4,0,TRACK_SKIPPED_FORWARDS,MACINTOSH,0,1,false,1641942717,"Sam Smith & Normani - Dancing With A Stranger"
China,1588814208,AUDIO,20230118,"2, 4",0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,2,false,1588814208,"Pascal Letoublon - Friendships (Lost My Love) [feat. Leony]"
China,1214946164,AUDIO,20230118,4,0,TRACK_SKIPPED_FORWARDS,MACINTOSH,0,1,false,1214946164,"Martin Garrix & Dua Lipa - Scared to Be Lonely (Brooks Remix)"
China,1440872929,AUDIO,20230118,4,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1440872929,"Avicii - Wake Me Up"
China,1445887846,AUDIO,20230118,4,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1445887846,"Zedd - Clarity (feat. Foxes)"
China,1452818132,AUDIO,20230118,4,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1452818132,"MEG MYERS - Running Up That Hill"
China,1657669762,AUDIO,20230118,4,0,TRACK_SKIPPED_FORWARDS,MACINTOSH,0,1,false,1657669762,"Noah Edwards - Set Fire To The Rain"
China,1448484829,AUDIO,20230118,4,0,TRACK_SKIPPED_FORWARDS,MACINTOSH,0,1,false,1448484829,"ARTY - Save Me Tonight"
China,1649573912,AUDIO,20230118,4,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1649573912,"店铺背景音乐 - 紧凑节拍 加速上升 (热场背景音乐)"
China,1641943030,AUDIO,20230118,4,0,TRACK_SKIPPED_FORWARDS,MACINTOSH,0,1,false,1641943030,"Billie Eilish - bad guy"
China,1501496162,AUDIO,20230118,4,0,TRACK_SKIPPED_FORWARDS,MACINTOSH,0,1,false,1501496162,"XO Cupid - Everywhere (feat. Maya Avedis)"
China,1551387497,AUDIO,20230118,4,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1551387497,"Avicii - Wake Me Up (Radio Edit)"
China,975443020,AUDIO,20230118,4,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,2,false,975443020,"Major Lazer - Lean On (feat. MØ & DJ Snake)"
China,1207120448,AUDIO,20230118,4,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1207120448,"The Chainsmokers & Coldplay - Something Just Like This"
China,1444896450,AUDIO,20230118,4,0,TRACK_SKIPPED_FORWARDS,MACINTOSH,0,1,false,1444896450,"Zedd, Maren Morris & Grey - The Middle"
China,1440856647,AUDIO,20230118,4,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1440856647,"Disclosure - Latch (feat. Sam Smith)"
China,1618816038,AUDIO,20230118,4,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1618816038,"Carrie Underwood - Poor Everybody Else"
China,1534754237,AUDIO,20230118,4,0,TRACK_SKIPPED_FORWARDS,MACINTOSH,0,1,false,1534754237,"Kitness - Close to Me"
China,1499386265,AUDIO,20230118,4,0,TRACK_SKIPPED_FORWARDS,MACINTOSH,0,1,false,1499386265,"The Weeknd - Blinding Lights"
China,1641943042,AUDIO,20230118,4,0,TRACK_SKIPPED_FORWARDS,MACINTOSH,0,1,false,1641943042,"Jonas Blue - By Your Side (feat. RAYE)"
